auction_date,category,cattle_type,grade,head_count,weight_min,weight_max,avg_weight,price_min,price_max,avg_price,dressing,age,stage,total_receipts,feeder_cattle_total,slaughter_cattle_total,replacement_cattle_total
2019-06-25,FEEDER,HEIFER,M&L 3,3,610.0,620.0,617.0,101.0,102.0,101.33,,,,109,78.0,16.0,15
2019-06-25,FEEDER,HEIFER,M&L 3,2,680.0,680.0,680.0,100.0,100.0,100.0,,,,109,78.0,16.0,15
2019-06-25,REPLACEMENT,BRED COW,M&L 1-2,3,,,,680.0,790.0,753.33,,2-8,T2,109,78.0,16.0,15
2019-06-25,REPLACEMENT,BRED COW,M&L 1-2,12,,,,600.0,710.0,653.33,,2-8,O,109,78.0,16.0,15
2019-06-25,SLAUGHTER,BULL,M&L 3,2,1480.0,1480.0,1480.0,54.0,54.0,54.0,Average,,,109,78.0,16.0,15
2019-06-25,SLAUGHTER,COW,Boner 80-85%,5,1290.0,1400.0,1350.0,55.0,59.0,56.95,Average,,,109,78.0,16.0,15
2019-06-25,SLAUGHTER,COW,Lean 85-90%,2,1050.0,1075.0,1063.0,47.0,48.0,47.49,Low,,,109,78.0,16.0,15
2019-06-25,SLAUGHTER,COW,Lean 85-90%,7,1135.0,1150.0,1143.0,52.0,54.0,52.71,Average,,,109,78.0,16.0,15
2019-07-09,FEEDER,BULL,M&L 1,2,305.0,320.0,313.0,150.0,155.0,152.44,,,,144,106.0,22.0,16
2019-07-09,FEEDER,BULL,M&L 2,3,315.0,335.0,322.0,142.0,146.0,144.61,,,,144,106.0,22.0,16
2019-07-09,FEEDER,BULL,M&L 2,5,360.0,380.0,376.0,130.0,137.0,131.34,,,,144,106.0,22.0,16
2019-07-09,FEEDER,BULL,M&L 2,5,410.0,435.0,425.0,128.0,130.0,129.23,,,,144,106.0,22.0,16
2019-07-09,FEEDER,BULL,M&L 2,4,455.0,485.0,463.0,120.0,125.0,121.31,,,,144,106.0,22.0,16
2019-07-09,FEEDER,BULL,M&L 2,2,505.0,530.0,518.0,114.0,116.0,114.98,,,,144,106.0,22.0,16
2019-07-09,FEEDER,BULL,M&L 2,1,560.0,560.0,560.0,114.0,114.0,114.0,,,,144,106.0,22.0,16
2019-07-09,FEEDER,BULL,M&L 2,1,605.0,605.0,605.0,110.0,110.0,110.0,,,,144,106.0,22.0,16
2019-07-09,FEEDER,BULL,M&L 2,2,675.0,680.0,678.0,104.0,107.0,105.49,,,,144,106.0,22.0,16
2019-07-09,FEEDER,BULL,M&L 3,2,305.0,345.0,325.0,120.0,124.0,121.88,,,,144,106.0,22.0,16
2019-07-09,FEEDER,BULL,M&L 3,5,405.0,440.0,422.0,107.0,117.0,112.09,,,,144,106.0,22.0,16
2019-07-09,FEEDER,BULL,M&L 3,3,455.0,495.0,482.0,99.0,104.0,102.43,,,,144,106.0,22.0,16
2019-07-09,FEEDER,HEIFER,M&L 3,1,280.0,280.0,280.0,122.0,122.0,122.0,,,,144,106.0,22.0,16
2019-07-09,FEEDER,HEIFER,M&L 3,2,305.0,345.0,325.0,115.0,120.0,117.35,,,,144,106.0,22.0,16
2019-07-09,FEEDER,HEIFER,M&L 3,6,355.0,390.0,370.0,110.0,115.0,112.28,,,,144,106.0,22.0,16
2019-07-09,FEEDER,HEIFER,M&L 3,4,420.0,445.0,433.0,102.0,109.0,105.4,,,,144,106.0,22.0,16
2019-07-09,FEEDER,HEIFER,M&L 3,4,460.0,495.0,478.0,93.0,102.0,97.66,,,,144,106.0,22.0,16
2019-07-09,REPLACEMENT,BRED COW,M&L 1-2,6,,,,720.0,770.0,745.0,,2-8,T2,144,106.0,22.0,16
2019-07-09,REPLACEMENT,BRED COW,M&L 1-2,6,,,,580.0,650.0,615.0,,2-8,T2,144,106.0,22.0,16
2019-07-09,REPLACEMENT,BRED COW,M&L 1-2,4,,,,925.0,1000.0,962.5,,2-8,O,144,106.0,22.0,16
2019-07-09,SLAUGHTER,BULL,1-2,1,1285.0,1285.0,1285.0,68.0,68.0,68.0,Low,,,144,106.0,22.0,16
2019-07-09,SLAUGHTER,BULL,1-2,1,1705.0,1705.0,1705.0,79.0,79.0,79.0,Average,,,144,106.0,22.0,16
2019-07-09,SLAUGHTER,COW,Boner 80-85%,5,1330.0,1530.0,1414.0,51.0,53.0,52.19,Low,,,144,106.0,22.0,16
2019-07-09,SLAUGHTER,COW,Lean 85-90%,11,1055.0,1090.0,1074.0,49.0,54.0,51.77,Average,,,144,106.0,22.0,16
2019-07-09,SLAUGHTER,COW,Lean 85-90%,4,1030.0,1120.0,1075.0,40.0,44.0,42.08,Low,,,144,106.0,22.0,16
2019-07-16,FEEDER,BULL,M&L 2,1,315.0,315.0,315.0,139.0,139.0,139.0,,,,143,109.0,8.0,26
2019-07-16,FEEDER,BULL,M&L 2,1,370.0,370.0,370.0,137.0,137.0,137.0,,,,143,109.0,8.0,26
2019-07-16,FEEDER,BULL,M&L 2,2,420.0,425.0,423.0,128.0,132.0,129.99,,,,143,109.0,8.0,26
2019-07-16,FEEDER,BULL,M&L 2,5,455.0,495.0,483.0,122.0,125.0,123.58,,,,143,109.0,8.0,26
2019-07-16,FEEDER,BULL,M&L 2,5,505.0,515.0,511.0,116.0,119.0,117.19,,,,143,109.0,8.0,26
2019-07-16,FEEDER,BULL,M&L 2,1,570.0,570.0,570.0,115.0,115.0,115.0,,,,143,109.0,8.0,26
2019-07-16,FEEDER,BULL,M&L 2,4,640.0,645.0,644.0,106.0,112.0,107.49,,,,143,109.0,8.0,26
2019-07-16,FEEDER,BULL,M&L 3,5,380.0,395.0,388.0,126.0,131.0,128.61,,,,143,109.0,8.0,26
2019-07-16,FEEDER,BULL,M&L 3,2,425.0,445.0,435.0,117.0,125.0,120.91,,,,143,109.0,8.0,26
2019-07-16,FEEDER,HEIFER,M&L 3,9,430.0,440.0,434.0,116.0,122.0,118.32,,,,143,109.0,8.0,26
2019-07-16,FEEDER,HEIFER,M&L 3,9,455.0,490.0,477.0,113.0,116.0,114.3,,,,143,109.0,8.0,26
2019-07-16,FEEDER,HEIFER,M&L 3,1,630.0,630.0,630.0,111.0,111.0,111.0,,,,143,109.0,8.0,26
2019-07-16,REPLACEMENT,BRED COW,M&L 1-2,6,,,,740.0,890.0,840.0,,2-8,T2,143,109.0,8.0,26
2019-07-16,REPLACEMENT,BRED COW,M&L 1-2,8,,,,520.0,690.0,605.0,,5-8,T1,143,109.0,8.0,26
2019-07-16,REPLACEMENT,BRED COW,M&L 1-2,8,,,,810.0,1040.0,925.0,,2-8,O,143,109.0,8.0,26
2019-07-16,REPLACEMENT,BRED COW,M&L 1-2,4,,,,580.0,680.0,630.0,,5-8,O,143,109.0,8.0,26
2019-07-16,SLAUGHTER,COW,Boner 80-85%,2,1140.0,1140.0,1140.0,55.0,55.0,55.0,Low,,,143,109.0,8.0,26
2019-07-16,SLAUGHTER,COW,Lean 85-90%,1,1080.0,1080.0,1080.0,40.0,40.0,40.0,Low,,,143,109.0,8.0,26
2019-07-16,SLAUGHTER,COW,Lean 85-90%,5,1050.0,1125.0,1095.0,47.0,50.0,48.15,Average,,,143,109.0,8.0,26
2019-07-23,FEEDER,BULL,M&L 1,4,255.0,275.0,263.0,172.0,178.0,174.04,,,,234,182.0,20.0,32
2019-07-23,FEEDER,BULL,M&L 2,5,310.0,330.0,318.0,154.0,159.0,156.92,,,,234,182.0,20.0,32
2019-07-23,FEEDER,BULL,M&L 2,4,355.0,385.0,365.0,144.0,153.0,147.67,,,,234,182.0,20.0,32
2019-07-23,FEEDER,BULL,M&L 2,5,410.0,425.0,421.0,135.0,141.0,136.98,,,,234,182.0,20.0,32
2019-07-23,FEEDER,BULL,M&L 3,4,330.0,345.0,334.0,140.0,150.0,142.58,,,,234,182.0,20.0,32
2019-07-23,FEEDER,BULL,M&L 3,3,355.0,390.0,367.0,129.0,139.0,132.55,,,,234,182.0,20.0,32
2019-07-23,FEEDER,BULL,M&L 3,3,435.0,435.0,435.0,127.0,129.0,127.67,,,,234,182.0,20.0,32
2019-07-23,FEEDER,BULL,M&L 3,10,455.0,485.0,469.0,119.0,125.0,122.22,,,,234,182.0,20.0,32
2019-07-23,FEEDER,BULL,M&L 3,5,510.0,545.0,531.0,116.0,119.0,117.15,,,,234,182.0,20.0,32
2019-07-23,FEEDER,BULL,M&L 3,4,555.0,580.0,568.0,110.0,113.0,111.53,,,,234,182.0,20.0,32
2019-07-23,FEEDER,BULL,M&L 3,2,610.0,615.0,613.0,103.0,108.0,105.49,,,,234,182.0,20.0,32
2019-07-23,FEEDER,BULL,M&L 3,2,655.0,655.0,655.0,100.0,100.0,100.0,,,,234,182.0,20.0,32
2019-07-23,FEEDER,BULL,M&L 3,2,715.0,715.0,715.0,96.0,96.0,96.0,,,,234,182.0,20.0,32
2019-07-23,FEEDER,HEIFER,M&L 2,3,265.0,280.0,270.0,128.0,133.0,131.27,,,,234,182.0,20.0,32
2019-07-23,FEEDER,HEIFER,M&L 2,5,365.0,395.0,383.0,122.0,124.0,122.76,,,,234,182.0,20.0,32
2019-07-23,FEEDER,HEIFER,M&L 2,2,455.0,475.0,465.0,117.0,119.0,117.98,,,,234,182.0,20.0,32
2019-07-23,FEEDER,HEIFER,M&L 2,4,505.0,525.0,515.0,115.0,117.0,116.02,,,,234,182.0,20.0,32
2019-07-23,FEEDER,HEIFER,M&L 2,3,575.0,585.0,578.0,110.0,115.0,111.69,,,,234,182.0,20.0,32
2019-07-23,FEEDER,HEIFER,M&L 2,4,605.0,645.0,625.0,107.0,109.0,107.97,,,,234,182.0,20.0,32
2019-07-23,FEEDER,HEIFER,M&L 2,2,665.0,690.0,678.0,100.0,107.0,103.56,,,,234,182.0,20.0,32
2019-07-23,FEEDER,HEIFER,M&L 3,6,430.0,435.0,433.0,106.0,109.0,107.51,,,,234,182.0,20.0,32
2019-07-23,FEEDER,HEIFER,M&L 3,7,480.0,490.0,484.0,104.0,106.0,104.87,,,,234,182.0,20.0,32
2019-07-23,FEEDER,HEIFER,M&L 3,2,555.0,585.0,570.0,99.0,103.0,101.05,,,,234,182.0,20.0,32
2019-07-23,FEEDER,STEER,M&L 1,5,745.0,745.0,745.0,118.0,118.0,118.0,,,,234,182.0,20.0,32
2019-07-23,FEEDER,STEER,M&L 1,5,755.0,755.0,755.0,117.0,117.0,117.0,,,,234,182.0,20.0,32
2019-07-23,FEEDER,STEER,M&L 1,3,970.0,970.0,970.0,104.5,104.5,104.5,,,,234,182.0,20.0,32
2019-07-23,FEEDER,STEER,M&L 3,1,340.0,340.0,340.0,152.0,152.0,152.0,,,,234,182.0,20.0,32
2019-07-23,FEEDER,STEER,M&L 3,1,430.0,430.0,430.0,136.0,136.0,136.0,,,,234,182.0,20.0,32
2019-07-23,FEEDER,STEER,M&L 3,1,525.0,525.0,525.0,125.0,125.0,125.0,,,,234,182.0,20.0,32
2019-07-23,REPLACEMENT,BRED COW,M&L 1-2,2,,,,900.0,900.0,900.0,,2-8,T1,234,182.0,20.0,32
2019-07-23,REPLACEMENT,BRED COW,M&L 1-2,3,,,,820.0,820.0,820.0,,2-8,T2,234,182.0,20.0,32
2019-07-23,REPLACEMENT,BRED COW,M&L 1-2,1,,,,850.0,850.0,850.0,,2-8,T3,234,182.0,20.0,32
2019-07-23,REPLACEMENT,BRED COW,M&L 1-2,3,,,,600.0,600.0,600.0,,2-8,T1,234,182.0,20.0,32
2019-07-23,REPLACEMENT,BRED COW,M&L 1-2,4,,,,630.0,630.0,630.0,,2-8,T2,234,182.0,20.0,32
2019-07-23,REPLACEMENT,BRED COW,M&L 1-2,4,,,,770.0,770.0,770.0,,2-8,T3,234,182.0,20.0,32
2019-07-23,REPLACEMENT,BRED COW,M&L 1-2,8,,,,850.0,1000.0,962.5,,2-8,O,234,182.0,20.0,32
2019-07-23,REPLACEMENT,BRED COW,M&L 1-2,6,,,,700.0,700.0,700.0,,2-8,O,234,182.0,20.0,32
2019-07-23,SLAUGHTER,BULL,1-2,1,1720.0,1720.0,1720.0,84.0,84.0,84.0,High,,,234,182.0,20.0,32
2019-07-23,SLAUGHTER,BULL,1-2,3,1760.0,1760.0,1760.0,75.0,75.0,75.0,Average,,,234,182.0,20.0,32
2019-07-23,SLAUGHTER,BULL,M&L 3,2,1635.0,1635.0,1635.0,51.0,51.0,51.0,Average,,,234,182.0,20.0,32
2019-07-23,SLAUGHTER,COW,Boner 80-85%,2,1215.0,1315.0,1265.0,60.0,62.0,60.96,High,,,234,182.0,20.0,32
2019-07-23,SLAUGHTER,COW,Lean 85-90%,9,1110.0,1145.0,1126.0,40.0,45.0,42.74,Low,,,234,182.0,20.0,32
2019-07-23,SLAUGHTER,COW,Lean 85-90%,3,1210.0,1265.0,1247.0,52.0,54.0,53.35,Average,,,234,182.0,20.0,32
2019-08-13,FEEDER,BULL,M&L 1,3,300.0,330.0,310.0,140.0,152.0,144.23,,,,175,120.0,40.0,15
2019-08-13,FEEDER,BULL,M&L 1,3,365.0,370.0,368.0,142.0,143.0,142.5,,,,175,120.0,40.0,15
2019-08-13,FEEDER,BULL,M&L 1,4,450.0,470.0,464.0,105.0,110.0,106.72,,,,175,120.0,40.0,15
2019-08-13,FEEDER,BULL,M&L 1,7,505.0,545.0,524.0,106.0,108.0,106.86,,,,175,120.0,40.0,15
2019-08-13,FEEDER,BULL,M&L 1,14,550.0,595.0,561.0,95.0,103.0,99.84,,,,175,120.0,40.0,15
2019-08-13,FEEDER,BULL,M&L 1,3,625.0,630.0,627.0,95.0,96.0,95.34,,,,175,120.0,40.0,15
2019-08-13,FEEDER,BULL,M&L 1,1,675.0,675.0,675.0,90.0,90.0,90.0,,,,175,120.0,40.0,15
2019-08-13,FEEDER,BULL,M&L 1,7,700.0,720.0,709.0,79.0,87.0,83.0,,,,175,120.0,40.0,15
2019-08-13,FEEDER,BULL,M&L 1,2,750.0,775.0,763.0,75.0,79.0,77.03,,,,175,120.0,40.0,15
2019-08-13,FEEDER,BULL,M&L 2,1,315.0,315.0,315.0,134.0,134.0,134.0,,,,175,120.0,40.0,15
2019-08-13,FEEDER,BULL,M&L 2,1,390.0,390.0,390.0,129.0,129.0,129.0,,,,175,120.0,40.0,15
2019-08-13,FEEDER,BULL,M&L 3,2,375.0,380.0,378.0,122.5,130.0,126.27,,,,175,120.0,40.0,15
2019-08-13,FEEDER,BULL,M&L 3,1,490.0,490.0,490.0,101.0,101.0,101.0,,,,175,120.0,40.0,15
2019-08-13,FEEDER,BULL,M&L 3,6,510.0,540.0,527.0,92.0,98.0,95.28,,,,175,120.0,40.0,15
2019-08-13,FEEDER,HEIFER,M&L 1,1,265.0,265.0,265.0,134.0,134.0,134.0,,,,175,120.0,40.0,15
2019-08-13,FEEDER,HEIFER,M&L 1,8,425.0,440.0,434.0,109.0,112.0,110.5,,,,175,120.0,40.0,15
2019-08-13,FEEDER,HEIFER,M&L 1,7,500.0,540.0,514.0,102.0,103.0,102.28,,,,175,120.0,40.0,15
2019-08-13,FEEDER,HEIFER,M&L 1,7,550.0,570.0,559.0,96.0,101.0,98.58,,,,175,120.0,40.0,15
2019-08-13,FEEDER,HEIFER,M&L 1,3,620.0,625.0,623.0,90.0,91.0,90.33,,,,175,120.0,40.0,15
2019-08-13,FEEDER,HEIFER,M&L 1,1,660.0,660.0,660.0,81.0,81.0,81.0,,,,175,120.0,40.0,15
2019-08-13,FEEDER,HEIFER,M&L 2,1,290.0,290.0,290.0,121.0,121.0,121.0,,,,175,120.0,40.0,15
2019-08-13,FEEDER,HEIFER,M&L 3,3,350.0,390.0,363.0,110.0,122.5,118.03,,,,175,120.0,40.0,15
2019-08-13,FEEDER,HEIFER,M&L 3,5,425.0,445.0,433.0,88.0,100.0,94.32,,,,175,120.0,40.0,15
2019-08-13,FEEDER,HEIFER,M&L 3,2,490.0,490.0,490.0,97.5,97.5,97.5,,,,175,120.0,40.0,15
2019-08-13,FEEDER,HEIFER,M&L 3,2,525.0,525.0,525.0,98.0,98.0,98.0,,,,175,120.0,40.0,15
2019-08-13,FEEDER,STEER,M&L 1,2,300.0,305.0,303.0,152.0,170.0,161.07,,,,175,120.0,40.0,15
2019-08-13,FEEDER,STEER,M&L 1,4,425.0,445.0,439.0,132.0,135.0,133.5,,,,175,120.0,40.0,15
2019-08-13,FEEDER,STEER,M&L 1,1,460.0,460.0,460.0,130.0,130.0,130.0,,,,175,120.0,40.0,15
2019-08-13,REPLACEMENT,BRED COW,M&L 1-2,1,,,,700.0,700.0,700.0,,5-8,T2,175,120.0,40.0,15
2019-08-13,REPLACEMENT,BRED COW,M&L 1-2,2,,,,650.0,860.0,750.23,,5-8,T1,175,120.0,40.0,15
2019-08-13,REPLACEMENT,BRED COW,M&L 1-2,2,,,,610.0,610.0,610.0,,5-8,T2,175,120.0,40.0,15
2019-08-13,REPLACEMENT,BRED COW,M&L 1-2,1,,,,690.0,690.0,690.0,,5-8,T3,175,120.0,40.0,15
2019-08-13,REPLACEMENT,BRED COW,M&L 1-2,3,,,,340.0,410.0,383.22,,5-8,T1,175,120.0,40.0,15
2019-08-13,REPLACEMENT,BRED COW,M&L 1-2,5,,,,550.0,600.0,585.12,,5-8,T2,175,120.0,40.0,15
2019-08-13,REPLACEMENT,BRED COW,M&L 1-2,1,,,,240.0,240.0,240.0,,>8,T1,175,120.0,40.0,15
2019-08-13,REPLACEMENT,BRED COW,M&L 1-2,3,,,,880.0,900.0,893.37,,5-8,O,175,120.0,40.0,15
2019-08-13,REPLACEMENT,BRED COW,M&L 1-2,3,,,,860.0,950.0,918.78,,5-8,O,175,120.0,40.0,15
2019-08-13,SLAUGHTER,BULL,1-2,3,1520.0,1850.0,1680.0,80.0,81.5,80.7,Average,,,175,120.0,40.0,15
2019-08-13,SLAUGHTER,BULL,1-2,1,1695.0,1695.0,1695.0,69.0,69.0,69.0,Low,,,175,120.0,40.0,15
2019-08-13,SLAUGHTER,BULL,M&L 3,5,1080.0,1430.0,1235.0,62.5,64.5,63.63,Average,,,175,120.0,40.0,15
2019-08-13,SLAUGHTER,BULL,M&L 3,2,1250.0,1560.0,1405.0,55.0,55.5,55.28,Low,,,175,120.0,40.0,15
2019-08-13,SLAUGHTER,COW,Lean 85-90%,1,1135.0,1135.0,1135.0,55.0,55.0,55.0,Average,,,175,120.0,40.0,15
2019-08-21,FEEDER,BULL,M&L 1,1,285.0,285.0,285.0,162.0,162.0,162.0,,,,127,107.0,10.0,10
2019-08-21,FEEDER,BULL,M&L 1,1,330.0,330.0,330.0,152.0,152.0,152.0,,,,127,107.0,10.0,10
2019-08-21,FEEDER,BULL,M&L 1,5,370.0,390.0,380.0,140.0,151.0,147.59,,,,127,107.0,10.0,10
2019-08-21,FEEDER,BULL,M&L 1,3,400.0,430.0,413.0,134.0,143.0,137.56,,,,127,107.0,10.0,10
2019-08-21,FEEDER,BULL,M&L 1,3,455.0,495.0,480.0,109.0,119.0,113.86,,,,127,107.0,10.0,10
2019-08-21,FEEDER,BULL,M&L 1,2,525.0,540.0,533.0,112.0,115.0,113.48,,,,127,107.0,10.0,10
2019-08-21,FEEDER,BULL,M&L 1,5,575.0,595.0,587.0,106.0,112.0,110.24,,,,127,107.0,10.0,10
2019-08-21,FEEDER,BULL,M&L 1,1,615.0,615.0,615.0,103.0,103.0,103.0,,,,127,107.0,10.0,10
2019-08-21,FEEDER,BULL,M&L 1,1,805.0,805.0,805.0,91.0,91.0,91.0,,,,127,107.0,10.0,10
2019-08-21,FEEDER,BULL,M&L 2,2,410.0,440.0,425.0,116.0,125.0,120.66,,,,127,107.0,10.0,10
2019-08-21,FEEDER,BULL,M&L 2,1,470.0,470.0,470.0,110.0,110.0,110.0,,,,127,107.0,10.0,10
2019-08-21,FEEDER,BULL,M&L 3,2,515.0,535.0,525.0,92.0,98.0,94.94,,,,127,107.0,10.0,10
2019-08-21,FEEDER,HEIFER,M&L 1,4,320.0,335.0,329.0,123.0,140.0,128.14,,,,127,107.0,10.0,10
2019-08-21,FEEDER,HEIFER,M&L 1,2,385.0,390.0,388.0,117.0,122.0,119.48,,,,127,107.0,10.0,10
2019-08-21,FEEDER,HEIFER,M&L 1,5,400.0,435.0,417.0,115.0,119.0,116.24,,,,127,107.0,10.0,10
2019-08-21,FEEDER,HEIFER,M&L 1,2,450.0,455.0,453.0,114.0,118.0,116.01,,,,127,107.0,10.0,10
2019-08-21,FEEDER,HEIFER,M&L 1,4,510.0,545.0,528.0,11.0,112.0,63.18,,,,127,107.0,10.0,10
2019-08-21,FEEDER,HEIFER,M&L 1,1,570.0,570.0,570.0,111.0,111.0,111.0,,,,127,107.0,10.0,10
2019-08-21,FEEDER,HEIFER,M&L 1,3,615.0,620.0,617.0,106.0,112.0,108.33,,,,127,107.0,10.0,10
2019-08-21,FEEDER,HEIFER,M&L 2,2,400.0,410.0,405.0,112.0,113.0,112.49,,,,127,107.0,10.0,10
2019-08-21,FEEDER,HEIFER,M&L 2,3,455.0,485.0,465.0,106.0,111.0,109.26,,,,127,107.0,10.0,10
2019-08-21,SLAUGHTER,BULL,1-2,2,1810.0,1865.0,1838.0,75.0,76.0,75.51,Low,,,127,107.0,10.0,10
2019-08-21,SLAUGHTER,BULL,1-2,1,1870.0,1870.0,1870.0,83.0,83.0,83.0,Average,,,127,107.0,10.0,10
2019-08-21,SLAUGHTER,BULL,M&L 3,1,1300.0,1300.0,1300.0,56.0,56.0,56.0,Average,,,127,107.0,10.0,10
2019-08-21,SLAUGHTER,COW,Boner 80-85%,1125,1125.0,1125.0,1125.0,45.0,45.0,45.0,Low,,,127,107.0,10.0,10
2019-08-21,SLAUGHTER,COW,Boner 80-85%,1,1175.0,1175.0,1175.0,1.0,1.0,1.0,Average,,,127,107.0,10.0,10
2019-08-21,SLAUGHTER,COW,Boner 80-85%,2,1250.0,1400.0,1325.0,55.0,57.0,56.06,Average,,,127,107.0,10.0,10
2019-08-27,FEEDER,BULL,M&L 1,4,250.0,290.0,274.0,146.0,158.0,151.32,,,,188,144.0,11.0,33
2019-08-27,FEEDER,BULL,M&L 1,1,300.0,300.0,300.0,146.0,146.0,146.0,,,,188,144.0,11.0,33
2019-08-27,FEEDER,BULL,M&L 1,5,370.0,385.0,378.0,122.0,137.0,132.76,,,,188,144.0,11.0,33
2019-08-27,FEEDER,BULL,M&L 1,5,410.0,445.0,429.0,121.0,131.0,126.37,,,,188,144.0,11.0,33
2019-08-27,FEEDER,BULL,M&L 1,4,450.0,450.0,450.0,112.0,119.0,117.25,,,,188,144.0,11.0,33
2019-08-27,FEEDER,BULL,M&L 1,4,525.0,535.0,530.0,110.0,114.0,111.49,,,,188,144.0,11.0,33
2019-08-27,FEEDER,BULL,M&L 1,3,565.0,580.0,573.0,110.0,114.0,112.35,,,,188,144.0,11.0,33
2019-08-27,FEEDER,BULL,M&L 1,2,605.0,605.0,605.0,111.0,112.0,111.5,,,,188,144.0,11.0,33
2019-08-27,FEEDER,BULL,M&L 1,1,675.0,675.0,675.0,109.0,109.0,109.0,,,,188,144.0,11.0,33
2019-08-27,FEEDER,BULL,M&L 1,1,705.0,705.0,705.0,93.0,93.0,93.0,,,,188,144.0,11.0,33
2019-08-27,FEEDER,BULL,M&L 2,1,395.0,395.0,395.0,125.0,125.0,125.0,,,,188,144.0,11.0,33
2019-08-27,FEEDER,BULL,M&L 2,1,415.0,415.0,415.0,108.0,108.0,108.0,,,,188,144.0,11.0,33
2019-08-27,FEEDER,BULL,M&L 2,1,495.0,495.0,495.0,113.0,113.0,113.0,,,,188,144.0,11.0,33
2019-08-27,FEEDER,BULL,M&L 2,1,510.0,510.0,510.0,108.0,108.0,108.0,,,,188,144.0,11.0,33
2019-08-27,FEEDER,BULL,M&L 3,1,410.0,410.0,410.0,91.0,91.0,91.0,,,,188,144.0,11.0,33
2019-08-27,FEEDER,BULL,M&L 3,1,435.0,435.0,435.0,115.0,115.0,115.0,,,,188,144.0,11.0,33
2019-08-27,FEEDER,HEIFER,M&L 1,4,390.0,395.0,391.0,116.0,118.0,117.5,,,,188,144.0,11.0,33
2019-08-27,FEEDER,HEIFER,M&L 1,3,400.0,445.0,423.0,110.0,116.0,112.59,,,,188,144.0,11.0,33
2019-08-27,FEEDER,HEIFER,M&L 1,5,485.0,495.0,492.0,109.0,114.0,111.01,,,,188,144.0,11.0,33
2019-08-27,FEEDER,HEIFER,M&L 1,3,505.0,545.0,525.0,108.0,114.0,110.72,,,,188,144.0,11.0,33
2019-08-27,FEEDER,HEIFER,M&L 1,9,555.0,570.0,562.0,106.0,113.0,110.69,,,,188,144.0,11.0,33
2019-08-27,FEEDER,HEIFER,M&L 1,2,610.0,615.0,613.0,106.0,110.0,108.01,,,,188,144.0,11.0,33
2019-08-27,FEEDER,HEIFER,M&L 1,1,665.0,665.0,665.0,96.0,96.0,96.0,,,,188,144.0,11.0,33
2019-08-27,FEEDER,HEIFER,M&L 1,1,805.0,805.0,805.0,84.0,84.0,84.0,,,,188,144.0,11.0,33
2019-08-27,FEEDER,HEIFER,M&L 2,1,260.0,260.0,260.0,126.0,126.0,126.0,,,,188,144.0,11.0,33
2019-08-27,FEEDER,HEIFER,M&L 2,4,305.0,320.0,313.0,110.0,120.0,115.12,,,,188,144.0,11.0,33
2019-08-27,FEEDER,HEIFER,M&L 2,2,355.0,395.0,375.0,108.0,113.0,110.63,,,,188,144.0,11.0,33
2019-08-27,FEEDER,HEIFER,M&L 2,3,425.0,425.0,425.0,100.0,107.0,104.67,,,,188,144.0,11.0,33
2019-08-27,FEEDER,HEIFER,M&L 2,7,460.0,480.0,467.0,96.0,106.0,104.27,,,,188,144.0,11.0,33
2019-08-27,FEEDER,HEIFER,M&L 2,4,525.0,530.0,526.0,100.0,105.0,102.76,,,,188,144.0,11.0,33
2019-08-27,FEEDER,HEIFER,M&L 2,3,565.0,580.0,575.0,94.0,102.0,96.62,,,,188,144.0,11.0,33
2019-08-27,FEEDER,HEIFER,M&L 2,2,650.0,665.0,658.0,87.0,96.0,91.55,,,,188,144.0,11.0,33
2019-08-27,FEEDER,HEIFER,M&L 3,3,400.0,415.0,410.0,94.0,98.0,95.3,,,,188,144.0,11.0,33
2019-08-27,FEEDER,STEER,M&L 1,1,400.0,400.0,400.0,142.0,142.0,142.0,,,,188,144.0,11.0,33
2019-08-27,FEEDER,STEER,M&L 1,7,500.0,545.0,526.0,124.0,130.0,126.93,,,,188,144.0,11.0,33
2019-08-27,FEEDER,STEER,M&L 1,4,555.0,590.0,569.0,117.0,125.0,120.44,,,,188,144.0,11.0,33
2019-08-27,FEEDER,STEER,M&L 1,6,610.0,640.0,623.0,115.0,121.0,117.51,,,,188,144.0,11.0,33
2019-08-27,FEEDER,STEER,M&L 1,7,650.0,680.0,669.0,111.0,117.0,113.13,,,,188,144.0,11.0,33
2019-08-27,FEEDER,STEER,M&L 1,4,705.0,710.0,709.0,111.0,116.0,114.26,,,,188,144.0,11.0,33
2019-08-27,FEEDER,STEER,M&L 2,1,425.0,425.0,425.0,130.0,130.0,130.0,,,,188,144.0,11.0,33
2019-08-27,FEEDER,STEER,M&L 2,1,535.0,535.0,535.0,120.0,120.0,120.0,,,,188,144.0,11.0,33
2019-08-27,FEEDER,STEER,M&L 2,3,570.0,585.0,580.0,116.0,118.0,116.99,,,,188,144.0,11.0,33
2019-08-27,FEEDER,STEER,M&L 2,1,630.0,630.0,630.0,105.0,105.0,105.0,,,,188,144.0,11.0,33
2019-08-27,REPLACEMENT,BRED COW,M&L 1-2,4,,,,500.0,530.0,515.0,,5-8,T1,188,144.0,11.0,33
2019-08-27,REPLACEMENT,BRED COW,M&L 1-2,4,,,,550.0,660.0,605.0,,5-8,T2,188,144.0,11.0,33
2019-08-27,REPLACEMENT,BRED COW,M&L 1-2,2,,,,660.0,750.0,705.0,,5-8,T3,188,144.0,11.0,33
